LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
53m         Normal    Created                        pod/grafana-b488bf7c-nkwt2                 Created container download-dashboards
53m         Normal    Started                        pod/grafana-b488bf7c-nkwt2                 Started container download-dashboards
53m         Normal    Pulling                        pod/grafana-b488bf7c-nkwt2                 Pulling image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0"
53m         Normal    Pulled                         pod/grafana-b488bf7c-nkwt2                 Successfully pulled image "hub.simloudcorp.customers.simloud.com/grafana/grafana:7.2.0" in 5.699704329s
53m         Normal    Created                        pod/grafana-b488bf7c-nkwt2                 Created container grafana
53m         Normal    Started                        pod/grafana-b488bf7c-nkwt2                 Started container grafana
29m         Normal    Killing                        pod/grafana-b488bf7c-nkwt2                 Stopping container grafana
55m         Warning   NodeNotReady                   pod/grafana-b488bf7c-rxltj                 Node is not ready
53m         Warning   FailedAttachVolume             pod/grafana-b488bf7c-rxltj                 AttachVolume.Attach failed for volume "pvc-c6811d25-441e-4b55-9f92-3bc75aeb74f2" : error finding instance ip-10-1-30-25.eu-west-3.compute.internal: "instance not found"
53m         Normal    TaintManagerEviction           pod/grafana-b488bf7c-rxltj                 Cancelling deletion of Pod kube-system/grafana-b488bf7c-rxltj
53m         Normal    SuccessfulCreate               replicaset/grafana-b488bf7c                Created pod: grafana-b488bf7c-nkwt2
29m         Normal    SuccessfulDelete               replicaset/grafana-b488bf7c                Deleted pod: grafana-b488bf7c-nkwt2
20m         Normal    SuccessfulCreate               replicaset/grafana-b488bf7c                Created pod: grafana-b488bf7c-84nwq
14m         Normal    SuccessfulCreate               replicaset/grafana-b488bf7c                Created pod: grafana-b488bf7c-69ddg
20m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled up replica set grafana-b488bf7c to 1
29m         Normal    ScalingReplicaSet              deployment/grafana                         Scaled down replica set grafana-b488bf7c to 0
54m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
47m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
37m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
34m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
20m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
20m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
19m         Normal    UPDATE                         ingress/grafana                            Ingress kube-system/grafana
11m         Normal    CREATE                         ingress/grafana                            Ingress kube-system/grafana
11m         Warning   FailedToUpdateEndpoint         endpoints/kube-dns                         Failed to update endpoint kube-system/kube-dns: Operation cannot be fulfilled on endpoints "kube-dns": the object has been modified; please apply your changes to the latest version and try again
12m         Normal    Scheduled                      pod/kube-proxy-2jlbc                       Successfully assigned kube-system/kube-proxy-2jlbc to ip-10-1-26-106.eu-west-3.compute.internal
12m         Normal    Pulling                        pod/kube-proxy-2jlbc                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
12m         Normal    Pulled                         pod/kube-proxy-2jlbc                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.864831402s
12m         Normal    Created                        pod/kube-proxy-2jlbc                       Created container kube-proxy
12m         Normal    Started                        pod/kube-proxy-2jlbc                       Started container kube-proxy
21m         Normal    Scheduled                      pod/kube-proxy-6nqhz                       Successfully assigned kube-system/kube-proxy-6nqhz to ip-10-1-62-180.eu-west-3.compute.internal
21m         Normal    Pulling                        pod/kube-proxy-6nqhz                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
21m         Normal    Pulled                         pod/kube-proxy-6nqhz                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.700981512s
21m         Normal    Created                        pod/kube-proxy-6nqhz                       Created container kube-proxy
21m         Normal    Started                        pod/kube-proxy-6nqhz                       Started container kube-proxy
48m         Normal    Scheduled                      pod/kube-proxy-6nqq8                       Successfully assigned kube-system/kube-proxy-6nqq8 to ip-10-1-1-25.eu-west-3.compute.internal
48m         Normal    Pulling                        pod/kube-proxy-6nqq8                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
48m         Normal    Pulled                         pod/kube-proxy-6nqq8                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.516748484s
48m         Normal    Created                        pod/kube-proxy-6nqq8                       Created container kube-proxy
48m         Normal    Started                        pod/kube-proxy-6nqq8                       Started container kube-proxy
38m         Warning   NodeNotReady                   pod/kube-proxy-6nqq8                       Node is not ready
56m         Normal    ScaleDown                      pod/kube-proxy-cnq24                       deleting pod for node scale down
56m         Normal    Killing                        pod/kube-proxy-cnq24                       Stopping container kube-proxy
40m         Normal    Scheduled                      pod/kube-proxy-fnscv                       Successfully assigned kube-system/kube-proxy-fnscv to ip-10-1-52-192.eu-west-3.compute.internal
39m         Normal    Pulled                         pod/kube-proxy-fnscv                       Container image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" already present on machine
39m         Normal    Created                        pod/kube-proxy-fnscv                       Created container kube-proxy
39m         Normal    Started                        pod/kube-proxy-fnscv                       Started container kube-proxy
38m         Warning   NodeNotReady                   pod/kube-proxy-fnscv                       Node is not ready
28m         Warning   NodeNotReady                   pod/kube-proxy-grxjd                       Node is not ready
21m         Normal    Scheduled                      pod/kube-proxy-hslqr                       Successfully assigned kube-system/kube-proxy-hslqr to ip-10-1-51-246.eu-west-3.compute.internal
21m         Normal    Pulling                        pod/kube-proxy-hslqr                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
21m         Normal    Pulled                         pod/kube-proxy-hslqr                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.446427228s
21m         Normal    Created                        pod/kube-proxy-hslqr                       Created container kube-proxy
21m         Normal    Started                        pod/kube-proxy-hslqr                       Started container kube-proxy
28m         Warning   NodeNotReady                   pod/kube-proxy-p9n2z                       Node is not ready
21m         Normal    Scheduled                      pod/kube-proxy-q9nwx                       Successfully assigned kube-system/kube-proxy-q9nwx to ip-10-1-37-225.eu-west-3.compute.internal
21m         Normal    Pulling                        pod/kube-proxy-q9nwx                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
21m         Normal    Pulled                         pod/kube-proxy-q9nwx                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.497762291s
21m         Normal    Created                        pod/kube-proxy-q9nwx                       Created container kube-proxy
21m         Normal    Started                        pod/kube-proxy-q9nwx                       Started container kube-proxy
12m         Warning   NodeNotReady                   pod/kube-proxy-q9nwx                       Node is not ready
35m         Normal    Scheduled                      pod/kube-proxy-qsj4w                       Successfully assigned kube-system/kube-proxy-qsj4w to ip-10-1-32-108.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/kube-proxy-qsj4w                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
34m         Normal    Pulled                         pod/kube-proxy-qsj4w                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.547603385s
34m         Normal    Created                        pod/kube-proxy-qsj4w                       Created container kube-proxy
34m         Normal    Started                        pod/kube-proxy-qsj4w                       Started container kube-proxy
28m         Warning   NodeNotReady                   pod/kube-proxy-qsj4w                       Node is not ready
55m         Warning   NodeNotReady                   pod/kube-proxy-r9vx6                       Node is not ready
21m         Normal    Scheduled                      pod/kube-proxy-rvm55                       Successfully assigned kube-system/kube-proxy-rvm55 to ip-10-1-0-97.eu-west-3.compute.internal
21m         Normal    Pulling                        pod/kube-proxy-rvm55                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
21m         Normal    Pulled                         pod/kube-proxy-rvm55                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.991084906s
21m         Normal    Created                        pod/kube-proxy-rvm55                       Created container kube-proxy
21m         Normal    Started                        pod/kube-proxy-rvm55                       Started container kube-proxy
28m         Warning   NodeNotReady                   pod/kube-proxy-sgjgb                       Node is not ready
38m         Normal    Scheduled                      pod/kube-proxy-v64xm                       Successfully assigned kube-system/kube-proxy-v64xm to ip-10-1-38-3.eu-west-3.compute.internal
38m         Normal    Pulling                        pod/kube-proxy-v64xm                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
38m         Normal    Pulled                         pod/kube-proxy-v64xm                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.860763489s
38m         Normal    Created                        pod/kube-proxy-v64xm                       Created container kube-proxy
38m         Normal    Started                        pod/kube-proxy-v64xm                       Started container kube-proxy
28m         Warning   NodeNotReady                   pod/kube-proxy-v64xm                       Node is not ready
14m         Normal    Scheduled                      pod/kube-proxy-v6vpk                       Successfully assigned kube-system/kube-proxy-v6vpk to ip-10-1-12-138.eu-west-3.compute.internal
14m         Normal    Pulled                         pod/kube-proxy-v6vpk                       Container image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" already present on machine
14m         Normal    Created                        pod/kube-proxy-v6vpk                       Created container kube-proxy
14m         Normal    Started                        pod/kube-proxy-v6vpk                       Started container kube-proxy
13m         Warning   NodeNotReady                   pod/kube-proxy-v6vpk                       Node is not ready
54m         Normal    Scheduled                      pod/kube-proxy-vwk72                       Successfully assigned kube-system/kube-proxy-vwk72 to ip-10-1-52-192.eu-west-3.compute.internal
54m         Normal    Pulling                        pod/kube-proxy-vwk72                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
54m         Normal    Pulled                         pod/kube-proxy-vwk72                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.791987389s
54m         Normal    Created                        pod/kube-proxy-vwk72                       Created container kube-proxy
54m         Normal    Started                        pod/kube-proxy-vwk72                       Started container kube-proxy
40m         Normal    ScaleDown                      pod/kube-proxy-vwk72                       deleting pod for node scale down
40m         Normal    Killing                        pod/kube-proxy-vwk72                       Stopping container kube-proxy
56m         Normal    Scheduled                      pod/kube-proxy-wj8dg                       Successfully assigned kube-system/kube-proxy-wj8dg to ip-10-1-34-180.eu-west-3.compute.internal
56m         Normal    Pulled                         pod/kube-proxy-wj8dg                       Container image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" already present on machine
56m         Normal    Created                        pod/kube-proxy-wj8dg                       Created container kube-proxy
56m         Normal    Started                        pod/kube-proxy-wj8dg                       Started container kube-proxy
55m         Warning   NodeNotReady                   pod/kube-proxy-wj8dg                       Node is not ready
21m         Normal    Scheduled                      pod/kube-proxy-zft5j                       Successfully assigned kube-system/kube-proxy-zft5j to ip-10-1-12-138.eu-west-3.compute.internal
21m         Normal    Pulling                        pod/kube-proxy-zft5j                       Pulling image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2"
21m         Normal    Pulled                         pod/kube-proxy-zft5j                       Successfully pulled image "602401143452.dkr.ecr.eu-west-3.amazonaws.com/eks/kube-proxy:v1.21.2-eksbuild.2" in 5.973172005s
21m         Normal    Created                        pod/kube-proxy-zft5j                       Created container kube-proxy
21m         Normal    Started                        pod/kube-proxy-zft5j                       Started container kube-proxy
14m         Normal    ScaleDown                      pod/kube-proxy-zft5j                       deleting pod for node scale down
14m         Normal    Killing                        pod/kube-proxy-zft5j                       Stopping container kube-proxy
56m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-wj8dg
54m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-vwk72
48m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-6nqq8
40m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-fnscv
35m         Normal    SuccessfulCreate               daemonset/kube-proxy                       (combined from similar events): Created pod: kube-proxy-qsj4w
21m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-rvm55
21m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-zft5j
21m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-q9nwx
21m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-hslqr
21m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-6nqhz
14m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-v6vpk
12m         Normal    SuccessfulCreate               daemonset/kube-proxy                       Created pod: kube-proxy-2jlbc
11m         Normal    Scheduled                      pod/kubed-6b446694ff-m2kkx                 Successfully assigned kube-system/kubed-6b446694ff-m2kkx to ip-10-1-26-106.eu-west-3.compute.internal
11m         Normal    Pulling                        pod/kubed-6b446694ff-m2kkx                 Pulling image "appscode/kubed:v0.12.0"
11m         Normal    Pulled                         pod/kubed-6b446694ff-m2kkx                 Successfully pulled image "appscode/kubed:v0.12.0" in 4.53410349s
11m         Normal    Created                        pod/kubed-6b446694ff-m2kkx                 Created container kubed
11m         Normal    Started                        pod/kubed-6b446694ff-m2kkx                 Started container kubed
14m         Normal    Scheduled                      pod/kubed-6b446694ff-tdgr7                 Successfully assigned kube-system/kubed-6b446694ff-tdgr7 to ip-10-1-37-225.eu-west-3.compute.internal
14m         Normal    Pulling                        pod/kubed-6b446694ff-tdgr7                 Pulling image "appscode/kubed:v0.12.0"
14m         Normal    Pulled                         pod/kubed-6b446694ff-tdgr7                 Successfully pulled image "appscode/kubed:v0.12.0" in 3.589393969s
14m         Normal    Created                        pod/kubed-6b446694ff-tdgr7                 Created container kubed
14m         Normal    Started                        pod/kubed-6b446694ff-tdgr7                 Started container kubed
12m         Warning   NodeNotReady                   pod/kubed-6b446694ff-tdgr7                 Node is not ready
11m         Normal    TaintManagerEviction           pod/kubed-6b446694ff-tdgr7                 Cancelling deletion of Pod kube-system/kubed-6b446694ff-tdgr7
29m         Normal    Killing                        pod/kubed-6b446694ff-vtl87                 Stopping container kubed
28m         Warning   FailedScheduling               pod/kubed-6b446694ff-wsknb                 0/5 nodes are available: 5 node(s) were unschedulable.
28m         Warning   FailedScheduling               pod/kubed-6b446694ff-wsknb                 0/3 nodes are available: 3 node(s) were unschedulable.
21m         Warning   FailedScheduling               pod/kubed-6b446694ff-wsknb                 no nodes available to schedule pods
21m         Warning   FailedScheduling               pod/kubed-6b446694ff-wsknb                 0/3 nodes are available: 3 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
21m         Warning   FailedScheduling               pod/kubed-6b446694ff-wsknb                 0/5 nodes are available: 5 node(s) had taint {node.kubernetes.io/not-ready: }, that the pod didn't tolerate.
20m         Normal    Scheduled                      pod/kubed-6b446694ff-wsknb                 Successfully assigned kube-system/kubed-6b446694ff-wsknb to ip-10-1-12-138.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/kubed-6b446694ff-wsknb                 Pulling image "appscode/kubed:v0.12.0"
20m         Normal    Pulled                         pod/kubed-6b446694ff-wsknb                 Successfully pulled image "appscode/kubed:v0.12.0" in 3.677007737s
20m         Normal    Created                        pod/kubed-6b446694ff-wsknb                 Created container kubed
20m         Normal    Started                        pod/kubed-6b446694ff-wsknb                 Started container kubed
14m         Normal    ScaleDown                      pod/kubed-6b446694ff-wsknb                 deleting pod for node scale down
14m         Normal    Killing                        pod/kubed-6b446694ff-wsknb                 Stopping container kubed
29m         Normal    SuccessfulCreate               replicaset/kubed-6b446694ff                Created pod: kubed-6b446694ff-wsknb
14m         Normal    SuccessfulCreate               replicaset/kubed-6b446694ff                Created pod: kubed-6b446694ff-tdgr7
11m         Normal    SuccessfulCreate               replicaset/kubed-6b446694ff                Created pod: kubed-6b446694ff-m2kkx
56m         Normal    Scheduled                      pod/metrics-server-645499f5cf-ftf45        Successfully assigned kube-system/metrics-server-645499f5cf-ftf45 to ip-10-1-29-31.eu-west-3.compute.internal
56m         Normal    Pulling                        pod/metrics-server-645499f5cf-ftf45        Pulling image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0"
56m         Normal    Pulled                         pod/metrics-server-645499f5cf-ftf45        Successfully pulled image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0" in 3.278886694s
56m         Normal    Created                        pod/metrics-server-645499f5cf-ftf45        Created container metrics-server
56m         Normal    Started                        pod/metrics-server-645499f5cf-ftf45        Started container metrics-server
35m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-ftf45        Liveness probe failed: Get "https://10.1.7.92:8443/healthz": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
35m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-ftf45        Readiness probe failed: Get "https://10.1.7.92:8443/healthz": net/http: request canceled (Client.Timeout exceeded while awaiting headers)
29m         Normal    Killing                        pod/metrics-server-645499f5cf-ftf45        Stopping container metrics-server
56m         Normal    ScaleDown                      pod/metrics-server-645499f5cf-h969p        deleting pod for node scale down
56m         Normal    Killing                        pod/metrics-server-645499f5cf-h969p        Stopping container metrics-server
20m         Normal    Scheduled                      pod/metrics-server-645499f5cf-rbcfl        Successfully assigned kube-system/metrics-server-645499f5cf-rbcfl to ip-10-1-62-180.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/metrics-server-645499f5cf-rbcfl        Pulling image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0"
20m         Normal    Pulled                         pod/metrics-server-645499f5cf-rbcfl        Successfully pulled image "hub.simloudcorp.customers.simloud.com/metrics-server/metrics-server:v0.6.0" in 8.86035238s
20m         Normal    Created                        pod/metrics-server-645499f5cf-rbcfl        Created container metrics-server
20m         Normal    Started                        pod/metrics-server-645499f5cf-rbcfl        Started container metrics-server
11m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-rbcfl        Liveness probe failed: Get "https://10.1.36.162:8443/healthz": net/http: request canceled (Client.Timeout exceeded while awaiting headers)
11m         Warning   Unhealthy                      pod/metrics-server-645499f5cf-rbcfl        Readiness probe failed: Get "https://10.1.36.162:8443/healthz": net/http: request canceled (Client.Timeout exceeded while awaiting headers)
56m         Normal    SuccessfulCreate               replicaset/metrics-server-645499f5cf       Created pod: metrics-server-645499f5cf-ftf45
29m         Normal    SuccessfulDelete               replicaset/metrics-server-645499f5cf       Deleted pod: metrics-server-645499f5cf-ftf45
20m         Normal    SuccessfulCreate               replicaset/metrics-server-645499f5cf       Created pod: metrics-server-645499f5cf-rbcfl
20m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled up replica set metrics-server-645499f5cf to 1
29m         Normal    ScalingReplicaSet              deployment/metrics-server                  Scaled down replica set metrics-server-645499f5cf to 0
56m         Warning   Unhealthy                      pod/vault-0                                Readiness probe failed: Error checking leader status: Error making API request.

URL: GET http://127.0.0.1:8200/v1/sys/leader
Code: 500. Errors:

* Unexpected response code: 500
56m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed:
29m         Normal    Killing                        pod/vault-0                                    Stopping container vault
29m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed: Error checking seal status: Get "http://127.0.0.1:8200/v1/sys/seal-status": dial tcp 127.0.0.1:8200: connect: connection refused
20m         Normal    Scheduled                      pod/vault-0                                    Successfully assigned kube-system/vault-0 to ip-10-1-51-246.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/vault-0                                    Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
19m         Normal    Pulled                         pod/vault-0                                    Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 32.901177814s
19m         Normal    Created                        pod/vault-0                                    Created container vault
19m         Normal    Started                        pod/vault-0                                    Started container vault
14m         Warning   Unhealthy                      pod/vault-0                                    Readiness probe failed:
29m         Normal    Killing                        pod/vault-1                                    Stopping container vault
29m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed:
29m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed: Error checking seal status: Get "http://127.0.0.1:8200/v1/sys/seal-status": dial tcp 127.0.0.1:8200: connect: connection refused
20m         Normal    Scheduled                      pod/vault-1                                    Successfully assigned kube-system/vault-1 to ip-10-1-0-97.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/vault-1                                    Pulling image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1"
19m         Normal    Pulled                         pod/vault-1                                    Successfully pulled image "hub.simloudcorp.customers.simloud.com/simloud/vault/vault:1.9.2-1" in 33.743157986s
19m         Normal    Created                        pod/vault-1                                    Created container vault
19m         Normal    Started                        pod/vault-1                                    Started container vault
12m         Warning   Unhealthy                      pod/vault-1                                    Readiness probe failed:
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-585c5      Stopping container leader-elector
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-585c5      Stopping container sidecar-injector
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-585c5      Readiness probe failed: Get "https://10.1.61.103:8080/health/ready": dial tcp 10.1.61.103:8080: connect: connection refused
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-585c5      Liveness probe failed: Get "https://10.1.61.103:8080/health/ready": dial tcp 10.1.61.103:8080: connect: connection refused
20m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-dhnq2      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-dhnq2 to ip-10-1-62-180.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-dhnq2      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
20m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-dhnq2      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 6.982199814s
20m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-dhnq2      Created container sidecar-injector
20m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-dhnq2      Started container sidecar-injector
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-dhnq2      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
19m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-dhnq2      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 14.705579s
19m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-dhnq2      Created container leader-elector
19m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-dhnq2      Started container leader-elector
20m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-dtglt      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-dtglt to ip-10-1-51-246.eu-west-3.compute.internal
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-dtglt      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
20m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-dtglt      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 6.848933299s
20m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-dtglt      Created container sidecar-injector
20m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-dtglt      Started container sidecar-injector
20m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-dtglt      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
19m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-dtglt      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 17.357872741s
19m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-dtglt      Created container leader-elector
19m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-dtglt      Started container leader-elector
36m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-k7b2r      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-k7b2r to ip-10-1-38-3.eu-west-3.compute.internal
36m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-k7b2r      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
36m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-k7b2r      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 1.986302849s
36m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-k7b2r      Created container sidecar-injector
36m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-k7b2r      Started container sidecar-injector
36m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-k7b2r      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
36m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-k7b2r      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 5.207772598s
36m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-k7b2r      Created container leader-elector
36m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-k7b2r      Started container leader-elector
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-k7b2r      Stopping container sidecar-injector
29m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-k7b2r      Stopping container leader-elector
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-k7b2r      Liveness probe failed: Get "https://10.1.46.72:8080/health/ready": dial tcp 10.1.46.72:8080: connect: connection refused
29m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-k7b2r      Readiness probe failed: Get "https://10.1.46.72:8080/health/ready": dial tcp 10.1.46.72:8080: connect: connection refused
56m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-lvtdq      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-lvtdq to ip-10-1-29-31.eu-west-3.compute.internal
56m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-lvtdq      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
56m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-lvtdq      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 2.918378544s
56m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-lvtdq      Created container sidecar-injector
56m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-lvtdq      Started container sidecar-injector
