LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
28m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-fd7k6      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
28m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-fd7k6      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 2.884440599s
28m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-fd7k6      Created container sidecar-injector
28m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-fd7k6      Started container sidecar-injector
28m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-fd7k6      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
28m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-fd7k6      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 5.990077268s
28m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-fd7k6      Created container leader-elector
28m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-fd7k6      Started container leader-elector
34m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-gxrxw      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-gxrxw to ip-10-0-137-207.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-gxrxw      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
34m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-gxrxw      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 14.956105793s
34m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-gxrxw      Created container sidecar-injector
34m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-gxrxw      Started container sidecar-injector
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-gxrxw      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
33m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-gxrxw      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 16.334166747s
33m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-gxrxw      Created container leader-elector
33m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-gxrxw      Started container leader-elector
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-kl8bd      Stopping container sidecar-injector
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-kl8bd      Stopping container leader-elector
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-kl8bd      Readiness probe failed: Get "https://10.0.138.128:8080/health/ready": dial tcp 10.0.138.128:8080: connect: connection refused
44m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-kl8bd      Liveness probe failed: Get "https://10.0.138.128:8080/health/ready": dial tcp 10.0.138.128:8080: connect: connection refused
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-kl8bd      Readiness probe failed: Get "http://10.0.138.128:4040/": dial tcp 10.0.138.128:4040: connect: no route to host
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-kl8bd      Readiness probe failed: Get "https://10.0.138.128:8080/health/ready": dial tcp 10.0.138.128:8080: connect: no route to host
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-kl8bd      Liveness probe failed: Get "http://10.0.138.128:4040/": dial tcp 10.0.138.128:4040: connect: no route to host
34m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-mkvwd      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-mkvwd to ip-10-0-153-159.eu-west-3.compute.internal
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-mkvwd      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
34m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-mkvwd      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 11.840700126s
34m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-mkvwd      Created container sidecar-injector
34m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-mkvwd      Started container sidecar-injector
34m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-mkvwd      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
34m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-mkvwd      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 14.761955057s
33m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-mkvwd      Created container leader-elector
33m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-mkvwd      Started container leader-elector
26m         Warning   NodeNotReady                   pod/vault-agent-injector-57d87ff44f-mkvwd      Node is not ready
25m         Normal    TaintManagerEviction           pod/vault-agent-injector-57d87ff44f-mkvwd      Cancelling deletion of Pod kube-system/vault-agent-injector-57d87ff44f-mkvwd
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-wlvtr      Stopping container sidecar-injector
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-wlvtr      Stopping container leader-elector
44m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-wlvtr      Liveness probe failed: Get "https://10.0.147.161:8080/health/ready": dial tcp 10.0.147.161:8080: connect: connection refused
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-wlvtr      Readiness probe failed: Get "https://10.0.147.161:8080/health/ready": dial tcp 10.0.147.161:8080: connect: connection refused
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-wlvtr      Readiness probe failed: Get "https://10.0.147.161:8080/health/ready": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-wlvtr      Liveness probe failed: Get "http://10.0.147.161:4040/": dial tcp 10.0.147.161:4040: i/o timeout (Client.Timeout exceeded while awaiting headers)
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-wlvtr      Readiness probe failed: Get "http://10.0.147.161:4040/": dial tcp 10.0.147.161:4040: i/o timeout (Client.Timeout exceeded while awaiting headers)
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-xtj86      Stopping container sidecar-injector
44m         Normal    Killing                        pod/vault-agent-injector-57d87ff44f-xtj86      Stopping container leader-elector
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-xtj86      Readiness probe failed: Get "https://10.0.132.52:8080/health/ready": dial tcp 10.0.132.52:8080: connect: connection refused
44m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-xtj86      Liveness probe failed: Get "https://10.0.132.52:8080/health/ready": dial tcp 10.0.132.52:8080: connect: connection refused
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-xtj86      Readiness probe failed: Get "http://10.0.132.52:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-xtj86      Readiness probe failed: Get "https://10.0.132.52:8080/health/ready": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
43m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-xtj86      Liveness probe failed: Get "http://10.0.132.52:4040/": dial tcp 10.0.132.52:4040: i/o timeout (Client.Timeout exceeded while awaiting headers)
25m         Normal    Scheduled                      pod/vault-agent-injector-57d87ff44f-zm9vx      Successfully assigned kube-system/vault-agent-injector-57d87ff44f-zm9vx to ip-10-0-140-164.eu-west-3.compute.internal
25m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-zm9vx      Pulling image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2"
25m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-zm9vx      Successfully pulled image "hub.simloudcorp.customers.simloud.com/hashicorp/vault-k8s:0.14.2" in 4.243038358s
25m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-zm9vx      Created container sidecar-injector
25m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-zm9vx      Started container sidecar-injector
25m         Normal    Pulling                        pod/vault-agent-injector-57d87ff44f-zm9vx      Pulling image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4"
24m         Normal    Pulled                         pod/vault-agent-injector-57d87ff44f-zm9vx      Successfully pulled image "hub.simloudcorp.customers.simloud.com/google_containers/leader-elector:0.4" in 9.937638031s
24m         Normal    Created                        pod/vault-agent-injector-57d87ff44f-zm9vx      Created container leader-elector
24m         Normal    Started                        pod/vault-agent-injector-57d87ff44f-zm9vx      Started container leader-elector
44m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-xtj86
44m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-wlvtr
44m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-kl8bd
34m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-mkvwd
34m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-gxrxw
34m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-b282n
28m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-fd7k6
25m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-zm9vx
34m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled up replica set vault-agent-injector-57d87ff44f to 3
75s         Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: missing request for cpu
44m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled down replica set vault-agent-injector-57d87ff44f to 0
34m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
34m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/vault-agent-injector   invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
43m         Normal    NoPods                         poddisruptionbudget/vault                      No matching pods found
34m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-0 in StatefulSet vault successful
34m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-1 in StatefulSet vault successful
44m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-1 in StatefulSet vault successful
44m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-0 in StatefulSet vault successful
52m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
34m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
33m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
33m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
33m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
33m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
33m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
25m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
