LAST SEEN   TYPE      REASON                         OBJECT                                     MESSAGE
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-ts4nf      Readiness probe failed: Get "https://10.0.140.97:8080/health/ready": dial tcp 10.0.140.97:8080: connect: connection refused
48m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-ts4nf      Liveness probe failed: Get "https://10.0.140.97:8080/health/ready": dial tcp 10.0.140.97:8080: connect: connection refused
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-ts4nf      Readiness probe failed: Get "https://10.0.140.97:8080/health/ready": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-ts4nf      Liveness probe failed: Get "http://10.0.140.97:4040/": dial tcp 10.0.140.97:4040: i/o timeout (Client.Timeout exceeded while awaiting headers)
47m         Warning   Unhealthy                      pod/vault-agent-injector-57d87ff44f-ts4nf      Readiness probe failed: Get "http://10.0.140.97:4040/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
48m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-2jhst
48m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-fdwcp
48m         Normal    SuccessfulDelete               replicaset/vault-agent-injector-57d87ff44f     Deleted pod: vault-agent-injector-57d87ff44f-ts4nf
38m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-2wg26
38m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-84ft6
38m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-hrsbf
20m         Normal    SuccessfulCreate               replicaset/vault-agent-injector-57d87ff44f     Created pod: vault-agent-injector-57d87ff44f-sj57v
38m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled up replica set vault-agent-injector-57d87ff44f to 3
3m14s       Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: missing request for cpu
48m         Normal    ScalingReplicaSet              deployment/vault-agent-injector                Scaled down replica set vault-agent-injector-57d87ff44f to 0
38m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/vault-agent-injector   failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
47m         Normal    NoPods                         poddisruptionbudget/vault                      No matching pods found
39m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-0 in StatefulSet vault successful
39m         Normal    SuccessfulCreate               statefulset/vault                              create Pod vault-1 in StatefulSet vault successful
48m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-1 in StatefulSet vault successful
48m         Normal    SuccessfulDelete               statefulset/vault                              delete Pod vault-0 in StatefulSet vault successful
38m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
38m         Normal    UPDATE                         ingress/vault                                  Ingress kube-system/vault
35m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
17m         Normal    CREATE                         ingress/vault                                  Ingress kube-system/vault
