LAST SEEN   TYPE      REASON                         OBJECT                                                MESSAGE
48m         Warning   FailedPreStopHook              pod/micro-service2-6cb8c58f99-7z7l7                   Exec lifecycle hook ([echo "ok"]) for Container "micro-service2" in Pod "micro-service2-6cb8c58f99-7z7l7_default(58a2637c-98db-4d1c-b4ec-690dde8b500c)" failed - error: command 'echo "ok"' exited with 126: , message: "OCI runtime exec failed: exec failed: unable to start container process: exec: \"echo \\\"ok\\\"\": executable file not found in $PATH: unknown\r\n"
53m         Normal    SuccessfulCreate               replicaset/micro-service2-6cb8c58f99                  Created pod: micro-service2-6cb8c58f99-7z7l7
48m         Normal    SuccessfulDelete               replicaset/micro-service2-6cb8c58f99                  Deleted pod: micro-service2-6cb8c58f99-7z7l7
38m         Normal    SuccessfulCreate               replicaset/micro-service2-6cb8c58f99                  Created pod: micro-service2-6cb8c58f99-2fv27
52m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service2                failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
52m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service2                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
38m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service2                failed to get cpu utilization: did not receive metrics for any ready pods
38m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service2                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: did not receive metrics for any ready pods
53m         Normal    ScalingReplicaSet              deployment/micro-service2                             Scaled down replica set micro-service2-69f475fb5d to 0
38m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/micro-service2                failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
38m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/micro-service2                invalid metrics (1 invalid out of 1), first error is: failed to get cpu utilization: unable to get metrics for resource cpu: unable to fetch metrics from resource metrics API: the server is currently unable to handle the request (get pods.metrics.k8s.io)
38m         Normal    ScalingReplicaSet              deployment/micro-service2                             Scaled up replica set micro-service2-6cb8c58f99 to 1
48m         Normal    ScalingReplicaSet              deployment/micro-service2                             Scaled down replica set micro-service2-6cb8c58f99 to 0
38m         Normal    CREATE                         ingress/micro-service2                                Ingress default/micro-service2
38m         Normal    CREATE                         ingress/micro-service2                                Ingress default/micro-service2
38m         Normal    CREATE                         ingress/micro-service2                                Ingress default/micro-service2
38m         Normal    CREATE                         ingress/micro-service2                                Ingress default/micro-service2
37m         Normal    UPDATE                         ingress/micro-service2                                Ingress default/micro-service2
37m         Normal    UPDATE                         ingress/micro-service2                                Ingress default/micro-service2
37m         Normal    UPDATE                         ingress/micro-service2                                Ingress default/micro-service2
37m         Normal    UPDATE                         ingress/micro-service2                                Ingress default/micro-service2
35m         Normal    CREATE                         ingress/micro-service2                                Ingress default/micro-service2
25m         Normal    DELETE                         ingress/micro-service2                                Ingress default/micro-service2
25m         Normal    DELETE                         ingress/micro-service2                                Ingress default/micro-service2
25m         Normal    DELETE                         ingress/micro-service2                                Ingress default/micro-service2
25m         Normal    DELETE                         ingress/micro-service2                                Ingress default/micro-service2
25m         Normal    DELETE                         ingress/micro-service2                                Ingress default/micro-service2
